source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/346563107"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/346563107"", ""row_index"": 306, ""source_category"": ""最娱乐"", ""source_name"": ""波士顿圆脸"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/346563107""}",11,波士顿圆脸,最娱乐,http://127.0.0.1:1200/bilibili/user/video/346563107,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/346563107,http://host.docker.internal:1200/bilibili/user/video/346563107,docker-host,True,success,4,0,4,0,2,unknown,0,0,4,0,,,6.23,,,,0,0.023,0,0.023,0,0,6.271
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1366786686"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1366786686"", ""row_index"": 304, ""source_category"": ""短知识"", ""source_name"": ""飞鸟手札"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1366786686""}",12,飞鸟手札,短知识,http://127.0.0.1:1200/bilibili/user/video/1366786686,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1366786686,http://host.docker.internal:1200/bilibili/user/video/1366786686,docker-host,True,success,4,0,4,0,3,unknown,3,0,4,0,,,6.924,,,,0,0.014,0,0.014,0,0,6.952
"{""feed_url"": ""https://plink.anyfeeder.com/weixin/vistaweek"", ""local_xml_url"": """", ""row_index"": 42, ""source_category"": ""社评"", ""source_name"": ""Vista看天下"", ""xml_url"": ""https://plink.anyfeeder.com/weixin/vistaweek""}",13,Vista看天下,社评,,https://plink.anyfeeder.com/weixin/vistaweek,https://plink.anyfeeder.com/weixin/vistaweek,docker-host,True,success,4,0,4,0,0,unknown,0,0,4,0,,,1.37,,,,0,0.028,0,0.028,0,0,1.449
"{""feed_url"": ""https://www.appinn.com/feed/"", ""local_xml_url"": """", ""row_index"": 24, ""source_category"": ""科技与编程"", ""source_name"": ""小众软件"", ""xml_url"": ""https://www.appinn.com/feed/""}",14,小众软件,科技与编程,,https://www.appinn.com/feed/,https://www.appinn.com/feed/,docker-host,True,success,4,0,4,0,4,unknown,1,0,3,0,,,2.026,,,,0,0.014,0,0.014,0,0,2.079
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/456249922"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/456249922"", ""row_index"": 328, ""source_category"": ""绝活娱乐"", ""source_name"": ""猫眼看足球"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/456249922""}",15,猫眼看足球,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/456249922,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/456249922,http://host.docker.internal:1200/bilibili/user/video/456249922,docker-host,True,success,4,1,3,1,2,unknown,0,0,4,0,,,5.38,8.048,13.716,,0,0.028,0,0.009,0,0.019,27.187
"{""feed_url"": ""https://simonwillison.net/atom/everything/"", ""local_xml_url"": """", ""row_index"": 358, ""source_category"": ""英文博客"", ""source_name"": ""simonwillison.net"", ""xml_url"": ""https://simonwillison.net/atom/everything/""}",16,simonwillison.net,英文博客,,https://simonwillison.net/atom/everything/,https://simonwillison.net/atom/everything/,docker-host,True,success,4,0,4,0,4,unknown,2,0,2,0,,,1.316,,,,0,0.01,0,0.01,0,0,1.376
"{""feed_url"": ""http://host.docker.internal:1200/jike/topic/5699f451d3e8351200bffdc8"", ""local_xml_url"": ""http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8"", ""row_index"": 79, ""source_category"": ""资讯"", ""source_name"": ""你不知道的行业内幕 - 即刻圈子"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/5699f451d3e8351200bffdc8""}",17,你不知道的行业内幕 - 即刻圈子,资讯,http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8,https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/5699f451d3e8351200bffdc8,http://host.docker.internal:1200/jike/topic/5699f451d3e8351200bffdc8,docker-host,True,success,4,1,3,1,0,unknown,2,0,4,0,,,3.453,12.439,13.409,1.478,0,1.592,0,0.044,0,1.548,30.901
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3546581580122806"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3546581580122806"", ""row_index"": 238, ""source_category"": ""长知识"", ""source_name"": ""AliAbdaal"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546581580122806""}",18,AliAbdaal,长知识,http://127.0.0.1:1200/bilibili/user/video/3546581580122806,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546581580122806,http://host.docker.internal:1200/bilibili/user/video/3546581580122806,docker-host,True,success,4,0,4,0,3,unknown,1,0,3,0,,,2.953,,,,0,0.012,0,0.012,0,0,2.98
"{""feed_url"": ""https://tanscp.com/feed/"", ""local_xml_url"": """", ""row_index"": 3, ""source_category"": ""Articles"", ""source_name"": ""tanscp"", ""xml_url"": ""https://tanscp.com/feed/""}",19,tanscp,Articles,,https://tanscp.com/feed/,https://tanscp.com/feed/,docker-host,True,success,4,0,4,0,3,unknown,3,0,2,0,,,3.085,,,,0,0.012,0,0.012,0,0,3.121
"{""feed_url"": ""http://host.docker.internal:1200/bookfere/weekly"", ""local_xml_url"": ""http://127.0.0.1:1200/bookfere/weekly"", ""row_index"": 77, ""source_category"": ""SocialMedia"", ""source_name"": ""每周一书 – 书伴"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bookfere/weekly""}",20,每周一书 – 书伴,SocialMedia,http://127.0.0.1:1200/bookfere/weekly,https://macmini-rsshub.tail99ecfa.ts.net/bookfere/weekly,http://host.docker.internal:1200/bookfere/weekly,docker-host,True,success,4,0,4,0,1,unknown,0,0,4,0,,,1.121,,,,0,0.013,0,0.013,0,0,1.14
