source_name,source_category,local_xml_url,xml_url,feed_url,error_message,error_type
Twitter @Tw93,SocialMedia,,http://127.0.0.1:1200/twitter/user/HiTw93,http://127.0.0.1:1200/twitter/user/HiTw93,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""socialmedia-twitter-tw93"", ""feed_url"": ""http://127.0.0.1:1200/twitter/user/HiTw93""}, ""run"": {""run_id"": ""rss_20260516_083303_822820_socialmedia-twitter-tw93"", ""source_id"": ""socialmedia-twitter-tw93"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:33:03.822820+00:00"", ""finished_at"": ""2026-05-16T08:33:03.836905+00:00"", ""duration_ms"": 14, ""duration_seconds"": 0.014, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": nu",rsshub_503
Twitter @ginobefun,SocialMedia,,http://127.0.0.1:1200/twitter/user/hongming731,http://127.0.0.1:1200/twitter/user/hongming731,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""socialmedia-twitter-ginobefun"", ""feed_url"": ""http://127.0.0.1:1200/twitter/user/hongming731""}, ""run"": {""run_id"": ""rss_20260516_083304_822461_socialmedia-twitter-ginobefun"", ""source_id"": ""socialmedia-twitter-ginobefun"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:33:04.822461+00:00"", ""finished_at"": ""2026-05-16T08:33:04.834944+00:00"", ""duration_ms"": 12, ""duration_seconds"": 0.012, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incre",rsshub_503
blog.pixelmelt.dev,Articles/英文博客,,https://blog.pixelmelt.dev/rss/,https://blog.pixelmelt.dev/rss/,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 530: <none>"", ""retryable"": true, ""source_id"": ""articles-blog-pixelmelt-dev"", ""feed_url"": ""https://blog.pixelmelt.dev/rss/""}, ""run"": {""run_id"": ""rss_20260516_083326_103967_articles-blog-pixelmelt-dev"", ""source_id"": ""articles-blog-pixelmelt-dev"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:33:26.103967+00:00"", ""finished_at"": ""2026-05-16T08:33:27.193748+00:00"", ""duration_ms"": 1090, ""duration_seconds"": 1.09, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 530: <none>"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": ",unknown
dfarq.homeip.net,Articles/英文博客,,https://dfarq.homeip.net/feed/,https://dfarq.homeip.net/feed/,"{""ok"": false, ""error"": {""error_code"": ""rss_parse_error"", ""message"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)"", ""retryable"": false, ""source_id"": ""articles-dfarq-homeip-net"", ""feed_url"": ""https://dfarq.homeip.net/feed/""}, ""run"": {""run_id"": ""rss_20260516_083345_170614_articles-dfarq-homeip-net"", ""source_id"": ""articles-dfarq-homeip-net"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:33:45.170614+00:00"", ""finished_at"": ""2026-05-16T08:33:47.776085+00:00"", ""duration_ms"": 2605, ""duration_seconds"": 2.605, ""error_code"": ""rss_parse_error"", ""error_message"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_",feed_parse_error
dwarkesh.com,Articles/英文博客,,https://www.dwarkeshpatel.com/feed,https://www.dwarkeshpatel.com/feed,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_http_error"", ""message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""source_id"": ""articles-dwarkesh-com"", ""feed_url"": ""https://www.dwarkeshpatel.com/feed""}, ""run"": {""run_id"": ""rss_20260516_083347_365135_articles-dwarkesh-com"", ""source_id"": ""articles-dwarkesh-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:33:47.365135+00:00"", ""finished_at"": ""2026-05-16T08:33:49.155414+00:00"", ""duration_ms"": 1790, ""duration_seconds"": 1.79, ""error_code"": ""rss_fetch_http_error"", ""error_message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_histo",unknown
rachelbythebay.com,Articles/英文博客,,https://rachelbythebay.com/w/atom.xml,https://rachelbythebay.com/w/atom.xml,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_connection_error"", ""message"": ""[SSL: TLSV1_ALERT_PROTOCOL_VERSION] tlsv1 alert protocol version (_ssl.c:1129)"", ""retryable"": true, ""source_id"": ""articles-rachelbythebay-com"", ""feed_url"": ""https://rachelbythebay.com/w/atom.xml""}, ""run"": {""run_id"": ""rss_20260516_083441_854480_articles-rachelbythebay-com"", ""source_id"": ""articles-rachelbythebay-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:34:41.854480+00:00"", ""finished_at"": ""2026-05-16T08:34:42.339452+00:00"", ""duration_ms"": 485, ""duration_seconds"": 0.485, ""error_code"": ""rss_fetch_connection_error"", ""error_message"": ""[SSL: TLSV1_ALERT_PROTOCOL_VERSION] tlsv1 alert protocol version (_ssl.c:1129)"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null,",unknown
skyfall.dev,Articles/英文博客,,https://skyfall.dev/rss.xml,https://skyfall.dev/rss.xml,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_http_error"", ""message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""source_id"": ""articles-skyfall-dev"", ""feed_url"": ""https://skyfall.dev/rss.xml""}, ""run"": {""run_id"": ""rss_20260516_083450_140542_articles-skyfall-dev"", ""source_id"": ""articles-skyfall-dev"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:34:50.140542+00:00"", ""finished_at"": ""2026-05-16T08:34:51.204583+00:00"", ""duration_ms"": 1064, ""duration_seconds"": 1.064, ""error_code"": ""rss_fetch_http_error"", ""error_message"": ""HTTP Error 308: Permanent Redirect"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null",unknown
tedunangst.com,Articles/英文博客,,https://www.tedunangst.com/flak/rss,https://www.tedunangst.com/flak/rss,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_timeout"", ""message"": ""_ssl.c:1112: The handshake operation timed out"", ""retryable"": true, ""source_id"": ""articles-tedunangst-com"", ""feed_url"": ""https://www.tedunangst.com/flak/rss""}, ""run"": {""run_id"": ""rss_20260516_083455_190238_articles-tedunangst-com"", ""source_id"": ""articles-tedunangst-com"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:34:55.190238+00:00"", ""finished_at"": ""2026-05-16T08:35:15.479447+00:00"", ""duration_ms"": 20289, ""duration_seconds"": 20.289, ""error_code"": ""rss_fetch_timeout"", ""error_message"": ""_ssl.c:1112: The handshake operation timed out"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decisi",timeout
utcc.utoronto.ca/~cks,Articles/英文博客,,https://utcc.utoronto.ca/~cks/space/blog/?atom,https://utcc.utoronto.ca/~cks/space/blog/?atom,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_rate_limited"", ""message"": ""HTTP Error 429: Too Many Requests"", ""retryable"": true, ""source_id"": ""articles-utcc-utoronto-ca-cks"", ""feed_url"": ""https://utcc.utoronto.ca/~cks/space/blog/?atom""}, ""run"": {""run_id"": ""rss_20260516_083500_229692_articles-utcc-utoronto-ca-cks"", ""source_id"": ""articles-utcc-utoronto-ca-cks"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:35:00.229692+00:00"", ""finished_at"": ""2026-05-16T08:35:01.670590+00:00"", ""duration_ms"": 1441, ""duration_seconds"": 1.441, ""error_code"": ""rss_fetch_rate_limited"", ""error_message"": ""HTTP Error 429: Too Many Requests"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""increme",rate_limit
东西智库 – 专注中国制造业高质量发展,Articles/国内外资讯,,http://127.0.0.1:1200/dx2025,http://127.0.0.1:1200/dx2025,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""articles-625204ac"", ""feed_url"": ""http://127.0.0.1:1200/dx2025""}, ""run"": {""run_id"": ""rss_20260516_083513_347535_articles-625204ac"", ""source_id"": ""articles-625204ac"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:35:13.347535+00:00"", ""finished_at"": ""2026-05-16T08:35:19.325382+00:00"", ""duration_ms"": 5978, ""duration_seconds"": 5.978, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null},",rsshub_503
中国政府网 - 最新政策,Articles/国内政策,,http://127.0.0.1:1200/gov/zhengce/zuixin,http://127.0.0.1:1200/gov/zhengce/zuixin,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""articles-1859ad11"", ""feed_url"": ""http://127.0.0.1:1200/gov/zhengce/zuixin""}, ""run"": {""run_id"": ""rss_20260516_083514_350758_articles-1859ad11"", ""source_id"": ""articles-1859ad11"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:35:14.350758+00:00"", ""finished_at"": ""2026-05-16T08:35:15.499178+00:00"", ""duration_ms"": 1148, ""duration_seconds"": 1.148, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_hist",rsshub_503
今日热榜,Articles,,https://web2rss.cc/feed/rebang.today?preview=true,https://web2rss.cc/feed/rebang.today?preview=true,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_connection_error"", ""message"": ""[Errno 8] nodename nor servname provided, or not known"", ""retryable"": true, ""source_id"": ""articles-6eee6aa9"", ""feed_url"": ""https://web2rss.cc/feed/rebang.today?preview=true""}, ""run"": {""run_id"": ""rss_20260516_083518_669149_articles-6eee6aa9"", ""source_id"": ""articles-6eee6aa9"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:35:18.669149+00:00"", ""finished_at"": ""2026-05-16T08:35:18.848775+00:00"", ""duration_ms"": 180, ""duration_seconds"": 0.18, ""error_code"": ""rss_fetch_connection_error"", ""error_message"": ""[Errno 8] nodename nor servname provided, or not known"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_l",network_error
信息差——独立开发者出海周刊,Articles,,https://gapis.money/rss.xml,https://gapis.money/rss.xml,"{""ok"": false, ""error"": {""error_code"": ""rss_parse_error"", ""message"": ""failed to parse feed: <unknown>:28:5120: not well-formed (invalid token)"", ""retryable"": false, ""source_id"": ""articles-b4b5f239"", ""feed_url"": ""https://gapis.money/rss.xml""}, ""run"": {""run_id"": ""rss_20260516_083523_703049_articles-b4b5f239"", ""source_id"": ""articles-b4b5f239"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:35:23.703049+00:00"", ""finished_at"": ""2026-05-16T08:35:26.353830+00:00"", ""duration_ms"": 2651, ""duration_seconds"": 2.651, ""error_code"": ""rss_parse_error"", ""error_message"": ""failed to parse feed: <unknown>:28:5120: not well-formed (invalid token)"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit",feed_parse_error
