source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
"{""feed_url"": ""https://www.yuhenm.top/feed/"", ""local_xml_url"": """", ""row_index"": 13, ""source_category"": ""Articles"", ""source_name"": ""StarYuhen"", ""xml_url"": ""https://www.yuhenm.top/feed/""}",11,StarYuhen,Articles,,https://www.yuhenm.top/feed/,https://www.yuhenm.top/feed/,docker-host,True,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""detail"": ""HTTP Error 403: Forbidden""}",,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://www.experimental-history.com/feed"", ""local_xml_url"": """", ""row_index"": 16, ""source_category"": ""Articles"", ""source_name"": ""Experimental History"", ""xml_url"": ""https://www.experimental-history.com/feed""}",12,Experimental History,Articles,,https://www.experimental-history.com/feed,https://www.experimental-history.com/feed,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.093,,,,merged,,,0,0,0,0,0,0,2.216
"{""feed_url"": ""https://www.remoteworkprep.com/blog?format=rss"", ""local_xml_url"": """", ""row_index"": 17, ""source_category"": ""Articles"", ""source_name"": ""Blog - Remote Work Prep"", ""xml_url"": ""https://www.remoteworkprep.com/blog?format=rss""}",13,Blog - Remote Work Prep,Articles,,https://www.remoteworkprep.com/blog?format=rss,https://www.remoteworkprep.com/blog?format=rss,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.727,,,,merged,,,0,0,0,0,0,0,1.794
"{""feed_url"": ""https://www.eva-all.com/news/feed/"", ""local_xml_url"": """", ""row_index"": 18, ""source_category"": ""Articles"", ""source_name"": ""EVANGELION:ALL"", ""xml_url"": ""https://www.eva-all.com/news/feed/""}",14,EVANGELION:ALL,Articles,,https://www.eva-all.com/news/feed/,https://www.eva-all.com/news/feed/,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.925,,,,merged,,,0,0,0,0,0,0,1.95
"{""feed_url"": ""https://51cg1.com/feed/"", ""local_xml_url"": """", ""row_index"": 20, ""source_category"": ""其他"", ""source_name"": ""51吃瓜网 - 吃瓜爆料第一站，全网最快最全的吃瓜平台"", ""xml_url"": ""https://51cg1.com/feed/""}",15,51吃瓜网 - 吃瓜爆料第一站，全网最快最全的吃瓜平台,其他,,https://51cg1.com/feed/,https://51cg1.com/feed/,docker-host,True,success,until_existing,old_source_no_anchor,True,20,10,False,,10,"This source has history in DB but no existing item was found within probe_limit=20. Processing first 10 items (old_source_no_anchor_limit=20). Possible causes: high-frequency updates, guid/url changes, RSSHub route changes, or dedupe rule changes.",10,10,0,10,0,unknown,0,0,10,0,,,1.36,,,88.807,merged,10.0,,0.886,0.393,0.002,0.067,0.884,0.326,91.488
"{""feed_url"": ""https://web2rss.cc/feed/rebang.today?preview=true"", ""local_xml_url"": """", ""row_index"": 21, ""source_category"": ""Articles"", ""source_name"": ""今日热榜"", ""xml_url"": ""https://web2rss.cc/feed/rebang.today?preview=true""}",16,今日热榜,Articles,,https://web2rss.cc/feed/rebang.today?preview=true,https://web2rss.cc/feed/rebang.today?preview=true,docker-host,True,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,network_error,"{""detail"": ""<urlopen error [Errno -2] Name or service not known>""}",,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://www.usmacd.com/atom.xml"", ""local_xml_url"": """", ""row_index"": 22, ""source_category"": ""Articles"", ""source_name"": ""安全代码"", ""xml_url"": ""https://www.usmacd.com/atom.xml""}",17,安全代码,Articles,,https://www.usmacd.com/atom.xml,https://www.usmacd.com/atom.xml,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.795,,,,merged,,,0,0,0,0,0,0,0.809
"{""feed_url"": ""https://lawtee.com/index.xml"", ""local_xml_url"": """", ""row_index"": 23, ""source_category"": ""Articles"", ""source_name"": ""老T博客"", ""xml_url"": ""https://lawtee.com/index.xml""}",18,老T博客,Articles,,https://lawtee.com/index.xml,https://lawtee.com/index.xml,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.428,,,,merged,,,0,0,0,0,0,0,1.457
"{""feed_url"": ""https://www.appinn.com/feed/"", ""local_xml_url"": """", ""row_index"": 24, ""source_category"": ""科技与编程"", ""source_name"": ""小众软件"", ""xml_url"": ""https://www.appinn.com/feed/""}",19,小众软件,科技与编程,,https://www.appinn.com/feed/,https://www.appinn.com/feed/,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.269,,,,merged,,,0,0,0,0,0,0,2.312
"{""feed_url"": ""http://host.docker.internal:1200/hellogithub/volume"", ""local_xml_url"": ""http://127.0.0.1:1200/hellogithub/volume"", ""row_index"": 25, ""source_category"": ""科技与编程"", ""source_name"": ""HelloGithub - 月刊"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/hellogithub/volume""}",20,HelloGithub - 月刊,科技与编程,http://127.0.0.1:1200/hellogithub/volume,https://macmini-rsshub.tail99ecfa.ts.net/hellogithub/volume,http://host.docker.internal:1200/hellogithub/volume,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,4.633,,,,merged,,,0,0,0,0,0,0,4.728
"{""feed_url"": ""https://s.baoyu.io/feed.xml"", ""local_xml_url"": """", ""row_index"": 26, ""source_category"": ""科技与编程"", ""source_name"": ""宝玉的分享"", ""xml_url"": ""https://s.baoyu.io/feed.xml""}",21,宝玉的分享,科技与编程,,https://s.baoyu.io/feed.xml,https://s.baoyu.io/feed.xml,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.278,,,,merged,,,0,0,0,0,0,0,1.305
"{""feed_url"": ""https://feeds.feedburner.com/ruanyifeng"", ""local_xml_url"": """", ""row_index"": 27, ""source_category"": ""科技与编程"", ""source_name"": ""阮一峰的网络日志"", ""xml_url"": ""https://feeds.feedburner.com/ruanyifeng""}",22,阮一峰的网络日志,科技与编程,,https://feeds.feedburner.com/ruanyifeng,https://feeds.feedburner.com/ruanyifeng,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.372,,,,merged,,,0,0,0,0,0,0,1.421
"{""feed_url"": ""https://www.ftium4.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 28, ""source_category"": ""科技与编程"", ""source_name"": ""龙爪槐守望者"", ""xml_url"": ""https://www.ftium4.com/rss.xml""}",23,龙爪槐守望者,科技与编程,,https://www.ftium4.com/rss.xml,https://www.ftium4.com/rss.xml,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.635,,,,merged,,,0,0,0,0,0,0,2.662
"{""feed_url"": ""https://tool.bcrjl.com/snzy-rss/"", ""local_xml_url"": """", ""row_index"": 29, ""source_category"": ""科技与编程"", ""source_name"": ""十年之约聚合订阅"", ""xml_url"": ""https://tool.bcrjl.com/snzy-rss/""}",24,十年之约聚合订阅,科技与编程,,https://tool.bcrjl.com/snzy-rss/,https://tool.bcrjl.com/snzy-rss/,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.017,,,,merged,,,0,0,0,0,0,0,2.044
"{""feed_url"": ""https://rss.utgd.net/feed/"", ""local_xml_url"": """", ""row_index"": 30, ""source_category"": ""科技与编程"", ""source_name"": ""#UNTAG"", ""xml_url"": ""https://rss.utgd.net/feed/""}",25,#UNTAG,科技与编程,,https://rss.utgd.net/feed/,https://rss.utgd.net/feed/,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.252,,,,merged,,,0,0,0,0,0,0,1.268
"{""feed_url"": ""https://weekly.love/feed/atom"", ""local_xml_url"": """", ""row_index"": 31, ""source_category"": ""科技与编程"", ""source_name"": ""混沌周刊"", ""xml_url"": ""https://weekly.love/feed/atom""}",26,混沌周刊,科技与编程,,https://weekly.love/feed/atom,https://weekly.love/feed/atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.22,,,,merged,,,0,0,0,0,0,0,2.251
"{""feed_url"": ""https://channel.ccino.org/rss.xml"", ""local_xml_url"": """", ""row_index"": 32, ""source_category"": ""科技与编程"", ""source_name"": ""🔔科技频道[奇诺分享-ccino.org]⚡️"", ""xml_url"": ""https://channel.ccino.org/rss.xml""}",27,🔔科技频道[奇诺分享-ccino.org]⚡️,科技与编程,,https://channel.ccino.org/rss.xml,https://channel.ccino.org/rss.xml,docker-host,True,success,until_existing,old_source_no_anchor,True,20,20,False,,20,"This source has history in DB but no existing item was found within probe_limit=20. Processing first 20 items (old_source_no_anchor_limit=20). Possible causes: high-frequency updates, guid/url changes, RSSHub route changes, or dedupe rule changes.",20,20,0,20,5,unknown,6,0,18,0,,,2.629,,,263.487,merged,20.0,9.444,8.927,10.337,4.93,0.08,3.997,10.257,285.411
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3279284299.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3279284299.atom"", ""row_index"": 33, ""source_category"": ""微信公众号"", ""source_name"": ""猴猴说话"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3279284299.atom""}",28,猴猴说话,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3279284299.atom,http://192.168.1.6:8003/feed/MP_WXS_3279284299.atom,http://host.docker.internal:8003/feed/MP_WXS_3279284299.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.695,,,,merged,,,0,0,0,0,0,0,1.049
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3239649460.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom"", ""row_index"": 34, ""source_category"": ""微信公众号"", ""source_name"": ""潦草学者"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3239649460.atom""}",29,潦草学者,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom,http://192.168.1.6:8003/feed/MP_WXS_3239649460.atom,http://host.docker.internal:8003/feed/MP_WXS_3239649460.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.21,,,,merged,,,0,0,0,0,0,0,0.402
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3015646136.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3015646136.atom"", ""row_index"": 35, ""source_category"": ""微信公众号"", ""source_name"": ""L先生说"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3015646136.atom""}",30,L先生说,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3015646136.atom,http://192.168.1.6:8003/feed/MP_WXS_3015646136.atom,http://host.docker.internal:8003/feed/MP_WXS_3015646136.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.553,,,,merged,,,0,0,0,0,0,0,1.0
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3944297233.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3944297233.atom"", ""row_index"": 36, ""source_category"": ""微信公众号"", ""source_name"": ""常青说"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3944297233.atom""}",31,常青说,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3944297233.atom,http://192.168.1.6:8003/feed/MP_WXS_3944297233.atom,http://host.docker.internal:8003/feed/MP_WXS_3944297233.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.022,,,,merged,,,0,0,0,0,0,0,0.027
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3097885397.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom"", ""row_index"": 37, ""source_category"": ""微信公众号"", ""source_name"": ""啊桂实验室"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3097885397.atom""}",32,啊桂实验室,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom,http://192.168.1.6:8003/feed/MP_WXS_3097885397.atom,http://host.docker.internal:8003/feed/MP_WXS_3097885397.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.127,,,,merged,,,0,0,0,0,0,0,0.195
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2391461928.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2391461928.atom"", ""row_index"": 38, ""source_category"": ""微信公众号"", ""source_name"": ""大问题Dialectic"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2391461928.atom""}",33,大问题Dialectic,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2391461928.atom,http://192.168.1.6:8003/feed/MP_WXS_2391461928.atom,http://host.docker.internal:8003/feed/MP_WXS_2391461928.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.475,,,,merged,,,0,0,0,0,0,0,0.886
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3220087653.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3220087653.atom"", ""row_index"": 39, ""source_category"": ""微信公众号"", ""source_name"": ""ONE字幕组"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3220087653.atom""}",34,ONE字幕组,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3220087653.atom,http://192.168.1.6:8003/feed/MP_WXS_3220087653.atom,http://host.docker.internal:8003/feed/MP_WXS_3220087653.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.165,,,,merged,,,0,0,0,0,0,0,0.297
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2396013984.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2396013984.atom"", ""row_index"": 40, ""source_category"": ""微信公众号"", ""source_name"": ""everystep"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2396013984.atom""}",35,everystep,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2396013984.atom,http://192.168.1.6:8003/feed/MP_WXS_2396013984.atom,http://host.docker.internal:8003/feed/MP_WXS_2396013984.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.055,,,,merged,,,0,0,0,0,0,0,1.942
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3097360004.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom"", ""row_index"": 41, ""source_category"": ""微信公众号"", ""source_name"": ""走路"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3097360004.atom""}",36,走路,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3097360004.atom,http://192.168.1.6:8003/feed/MP_WXS_3097360004.atom,http://host.docker.internal:8003/feed/MP_WXS_3097360004.atom,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,0.191,,,,merged,,,0,0,0,0,0,0,0.516
"{""feed_url"": ""https://plink.anyfeeder.com/weixin/vistaweek"", ""local_xml_url"": """", ""row_index"": 42, ""source_category"": ""社评"", ""source_name"": ""Vista看天下"", ""xml_url"": ""https://plink.anyfeeder.com/weixin/vistaweek""}",37,Vista看天下,社评,,https://plink.anyfeeder.com/weixin/vistaweek,https://plink.anyfeeder.com/weixin/vistaweek,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.409,,,,merged,,,0,0,0,0,0,0,1.485
"{""feed_url"": ""https://codechina.org/feed/"", ""local_xml_url"": """", ""row_index"": 43, ""source_category"": ""社评"", ""source_name"": ""Tinyfool的个人网站"", ""xml_url"": ""https://codechina.org/feed/""}",38,Tinyfool的个人网站,社评,,https://codechina.org/feed/,https://codechina.org/feed/,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.475,,,,merged,,,0,0,0,0,0,0,1.53
"{""feed_url"": ""https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json"", ""local_xml_url"": """", ""row_index"": 44, ""source_category"": ""社评"", ""source_name"": ""刘夙的科技世界"", ""xml_url"": ""https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json""}",39,刘夙的科技世界,社评,,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,docker-host,True,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,feed_parse_error,"{""detail"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)""}",,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://the.bi/s/rawbbyu2zgmy32"", ""local_xml_url"": """", ""row_index"": 45, ""source_category"": ""社评"", ""source_name"": ""三联生活周刊 Lifeweek"", ""xml_url"": ""https://the.bi/s/rawbbyu2zgmy32""}",40,三联生活周刊 Lifeweek,社评,,https://the.bi/s/rawbbyu2zgmy32,https://the.bi/s/rawbbyu2zgmy32,docker-host,True,success,until_existing,new_source_initial_baseline,False,20,0,False,,0,New source: processing first 0 items as initial baseline (new_source_initial_limit=5).,0,0,0,0,0,unknown,0,0,0,0,,,0.878,,,,merged,,,0,0,0,0,0,0,0.882
"{""feed_url"": ""http://host.docker.internal:1200/jike/topic/553870e8e4b0cafb0a1bef68"", ""local_xml_url"": ""http://127.0.0.1:1200/jike/topic/553870e8e4b0cafb0a1bef68"", ""row_index"": 47, ""source_category"": ""国内外资讯"", ""source_name"": ""一觉醒来发生了什么 - 即刻圈子"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/553870e8e4b0cafb0a1bef68""}",41,一觉醒来发生了什么 - 即刻圈子,国内外资讯,http://127.0.0.1:1200/jike/topic/553870e8e4b0cafb0a1bef68,https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/553870e8e4b0cafb0a1bef68,http://host.docker.internal:1200/jike/topic/553870e8e4b0cafb0a1bef68,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,2.293,,,,merged,,,0,0,0,0,0,0,2.304
"{""feed_url"": ""http://host.docker.internal:1200/gov/zhengce/zhengceku/bmwj"", ""local_xml_url"": ""http://127.0.0.1:1200/gov/zhengce/zhengceku/bmwj"", ""row_index"": 50, ""source_category"": ""国内政策"", ""source_name"": ""- 政府文件库"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/gov/zhengce/zhengceku/bmwj""}",42,- 政府文件库,国内政策,http://127.0.0.1:1200/gov/zhengce/zhengceku/bmwj,https://macmini-rsshub.tail99ecfa.ts.net/gov/zhengce/zhengceku/bmwj,http://host.docker.internal:1200/gov/zhengce/zhengceku/bmwj,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.767,,,,merged,,,0,0,0,0,0,0,1.774
"{""feed_url"": ""https://wuyagege.substack.com/feed"", ""local_xml_url"": """", ""row_index"": 51, ""source_category"": ""Articles"", ""source_name"": ""不如读书"", ""xml_url"": ""https://wuyagege.substack.com/feed""}",43,不如读书,Articles,,https://wuyagege.substack.com/feed,https://wuyagege.substack.com/feed,docker-host,True,success,until_existing,new_source_initial_baseline,False,20,20,False,,5,New source: processing first 5 items as initial baseline (new_source_initial_limit=5).,5,5,0,5,0,unknown,1,0,5,0,,,1.734,,,74.94,merged,5.0,2.238,0.005,2.417,0.005,0.003,0,2.414,79.238
"{""feed_url"": ""https://lukaspetersson.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 52, ""source_category"": ""Articles"", ""source_name"": ""Lukas Petersson’s blog"", ""xml_url"": ""https://lukaspetersson.com/feed.xml""}",44,Lukas Petersson’s blog,Articles,,https://lukaspetersson.com/feed.xml,https://lukaspetersson.com/feed.xml,docker-host,True,success,until_existing,until_existing_anchor_found,True,20,1,True,0,0,,0,0,0,0,0,unknown,0,0,0,0,,,1.501,,,,merged,,,0,0,0,0,0,0,1.544
